month,year,SNA_NAME,total_days_in_month,non_instructional_days_in_month,summer_weekdays_in_month,instructional_days_in_month,Avg_monthly_Per_Person,Avg_monthly_Per_hh,total_population_true_total,total_households,children_under_age18,children_5to14,children_15to17,hamilton_meal_cost,hh_snap_percent,meal_percent_income_covered,hh_size,free_reduced_estimate_f,month_meals,month_meal_dollars,snap_dollars,meal_percent_snap_covered,cps_meals,meal_percent_cps_covered,pre_charity_coverage,monthly_nbhd_meals,meal_percent_fsb_covered,monthly_nbhd_meals_lasoupe,meal_percent_lasoupe_covered,whole_again_meals,meal_percent_whole_again_covered,cfs_meals,meal_percent_cfs_covered,monthly_nbhd_meals_library,meal_percent_library_covered,charitable_percent_covered
8,2021,Sayler Park,31,22,13,9,224.44,442.4,3122,1287,721,462,133,3.67,0.172494172,0.836237043,2.427624125,1,290346,1065569.82,98212.8,0.092169277,8508.5,0.029304692,0.957711012,1377.017667,0.004742678,60,2.07E-04,0,0,0,0,0,0,0.004949328
8,2021,Sedamsville,31,22,13,9,224.44,442.4,570.2095808,206.2874251,147.5149701,72.39520958,18.68263473,3.67,0.203773585,0.785877964,2.64,1,53029.49102,194618.232,18596.69461,0.09555474,1302.413174,0.024560167,0.905992872,0,0,0,0,0,0,0,0,0,0,0
8,2021,South Cumminsville,31,22,13,9,224.44,442.4,782.688157,291.5655221,315.7393132,171.1899089,19.48703574,3.67,0.611675127,0.483970406,2.67,1,72789.9986,267139.2949,78899.1103,0.295348202,2726.680308,0.037459546,0.816778154,3629.950167,0.049868804,0,0,0,0,0,0,0,0,0.049868804
8,2021,South Fairmount,31,22,13,9,224.44,442.4,1948,879,467,238,64,3.67,0.360637088,0.72152678,2.02,1,181164,664871.88,140240.8,0.210929059,4318.6,0.023838069,0.956293908,1007.983333,0.005563927,0,0,0,0,0,0,0,0,0.005563927
8,2021,Spring Grove Village,31,22,13,9,224.44,442.4,2167,885,569,353,63,3.67,0.246327684,0.829347783,2.44,1,201531,739618.77,96443.2,0.130395825,5948.8,0.029518039,0.989261648,0,0,0,0,0,0,0,0,0,0,0
8,2021,Villages at Roll Hill,31,22,13,9,224.44,442.4,2556,861,1464,770,35,3.67,0.766550523,0.394923892,2.97,1,237708,872388.36,291984,0.334694975,11511.5,0.048427062,0.778045928,0,0,768,0.003230855,0,0,0,0,0,0,0.003230855
8,2021,Walnut Hills,31,22,13,9,224.44,442.4,6121,3661,769,356,74,3.67,0.356186834,0.781163163,1.662482726,0.69,569253,2089158.51,576889.6,0.276134911,4242.81,0.007453294,1.064751369,13801.21683,0.024244434,8984.916667,0.015783697,1302,0.002287208,0,0,0,0,0.040028131
8,2021,West End,31,22,13,9,224.44,442.4,8108.676536,3560.262768,2883.016284,1662.751295,282,3.67,0.4933898,0.676673033,2.308115011,1,754106.9178,2767572.388,777118.6611,0.28079434,27809.94352,0.036877985,0.994345357,35442.58333,0.046999414,544.1666667,7.22E-04,911,0.001208052,0,0,0,0,0.047721018
8,2021,West Price Hill,31,22,13,9,224.44,442.4,19033.09943,7620.713062,5323.327424,2962.558573,1141.668963,3.67,0.227960123,0.832467257,2.488727035,1,1770078.247,6496187.167,768545.5485,0.118307174,58690.45377,0.033156983,0.983931414,3110.840167,0.001757459,0,0,0,0,0,0,0,0,0.001757459
8,2021,Westwood,31,22,13,9,224.44,442.4,33395.31344,14676.61039,9045.012254,4450.64239,1192.386349,3.67,0.209562557,0.822624938,2.291599517,1,3105764.15,11398154.43,1360675.525,0.119376828,80695.31097,0.025982434,0.9679842,12688.81475,0.004085569,990,3.19E-04,608.3333333,1.96E-04,0,0,0,0,0.004404331
8,2021,Winton Hills,31,22,13,9,224.44,442.4,6294,2662,3029,1366,361,3.67,0.51014275,0.569889451,2.36,1,585342,2148205.14,600779.2,0.279665656,24696.1,0.04219089,0.891745998,34861.263,0.059557085,0,0,0,0,0,0,0,0,0.059557085
8,2022,Avondale,31,21,13,10,243.12,478.27,12792,5700,3094,1540,797,4.1,0.34877193,0.690980596,2.096732697,1,1189656,4877589.6,950800.76,0.194932505,36457.2,0.030645161,0.916558262,19694.7175,0.016554968,5330,0.004480287,0,0,0,0,0,0,0.021035255
8,2022,Bond Hill,31,21,13,10,243.12,478.27,7287,3139,1780,1167,192,4.1,0.153552087,0.86942799,2.290075272,1,677691,2778533.1,230526.14,0.08296685,21200.4,0.031283284,0.983678124,85419.99625,0.126045641,3203.333334,0.004726835,0,0,0,0,0,0,0.130772475
8,2022,California,31,21,13,10,243.12,478.27,929.4907539,341.8776671,256.1479374,125.2972973,57.61593172,4.1,0.023350254,0.969585022,2.71,0.13,86442.64011,354414.8245,3817.996074,0.010772676,370.9480284,0.004291262,0.98464896,0,0,0,0,0,0,0,0,0,0,0
8,2022,Camp Washington,31,21,13,10,243.12,478.27,1151,479,106,59,17,4.1,0.219206681,0.888968813,1.78,1,107043,438876.3,50218.35,0.114424839,1185.6,0.011075923,1.014469575,1799.320833,0.016809327,1390,0.012985436,0,0,0,0,0,0,0.029794763
8,2022,Carthage,31,21,13,10,243.12,478.27,2759,1055,821,527,173,4.1,0.232227488,0.783555874,2.61,1,256587,1052006.7,117176.15,0.111383464,10920,0.042558664,0.937498002,4254.96475,0.016582932,0,0,0,0,0,0,0,0,0.016582932
8,2022,Clifton,31,21,13,10,243.12,478.27,8311,4192,1066,556,124,4.1,0.070849237,0.872889824,1.977352666,0.4,772923,3168984.3,142046.19,0.044823886,4243.2,0.005489809,0.923203519,2818.094833,0.003646023,811.6666667,0.001050126,0,0,0,0,0,0,0.004696149
8,2022,College Hill,31,21,13,10,243.12,478.27,16578,7214,3674,1973,744,4.1,0.174383144,0.81169804,2.262897641,1,1541754,6321191.4,601663.66,0.095182003,42385.2,0.027491545,0.934371589,10157.65667,0.006588377,3211.666667,0.002083125,0,0,0,0,0,0,0.008671502
8,2022,Columbia Tusculum,31,21,13,10,243.12,478.27,1527.30948,742.2632691,232.6062847,103.0113546,34.47557433,4.1,0.040850588,0.969597306,2.05,0.13,142039.7816,582363.1046,14502.05065,0.024902077,278.8234919,0.001962996,0.996462378,0,0,650,0.004576183,0,0,0,0,0,0,0.004576183
8,2022,Corryville,31,21,13,10,243.12,478.27,4593,1944,313,99,2,4.1,0.036522634,0.654416473,2.308411145,1,427149,1751310.9,33957.17,0.019389573,1575.6,0.003688643,0.677494689,9615.334167,0.022510492,7565,0.017710448,0,0,0,0,0,0,0.04022094
8,2022,CUF,31,21,13,10,243.12,478.27,17703,5839,590,332,135,4.1,0.047097106,0.778482266,2.260336397,1,1646379,6750153.9,131524.25,0.01948463,7285.2,0.004424984,0.802391879,13029.09583,0.007913789,0,0,0,0,0,0,0,0,0.007913789
8,2022,Downtown,31,21,13,10,243.12,478.27,5257.262028,3281.935603,263.9726129,50.43523316,0,4.1,0.057514217,0.93358807,1.474933886,1,488925.3686,2004594.011,90277.26813,0.045035188,786.7896373,0.001609222,0.98023248,1542.5,0.003154878,0,0,0,0,0,0,0,0,0.003154878
8,2022,East End,31,21,13,10,243.12,478.27,1430,707,161,88,24,4.1,0.101838755,0.944726758,2,1,132990,545259,34435.44,0.063154281,1747.2,0.01313783,1.021018868,1345.375,0.010116362,0,0,0,0,0,0,0,0,0.010116362
8,2022,East Price Hill,31,21,13,10,243.12,478.27,15908,6082,5021,2667,762,4.1,0.29118711,0.723129086,2.611281774,1,1479444,6065720.4,847016.17,0.139639831,53492.4,0.036157097,0.898926013,24435.60683,0.01651675,5904.666666,0.003991139,0,0,0,0,0,0,0.020507889
8,2022,East Walnut Hills,31,21,13,10,243.12,478.27,4012.088046,2493.270566,399.2056555,215.1201799,60.33868895,4.1,0.035380584,0.913265016,1.603667093,1,373124.1883,1529809.172,42189.80733,0.027578477,4297.158355,0.011516697,0.952360191,5762.930833,0.015445074,69.16666668,1.85E-04,0,0,0,0,0,0,0.015630446
8,2022,East Westwood,31,21,13,10,243.12,478.27,2434.307438,1059.651077,735.5904287,462.9622519,116.2436471,4.1,0.373495044,0.696477431,2.276188574,1,226390.5917,928201.426,189287.0343,0.203928834,9035.612024,0.039911606,0.94031787,0,0,0,0,0,0,0,0,0,0,0
8,2022,English Woods,31,21,13,10,243.12,478.27,489.8377088,235.3031026,125.1178998,51.58568019,21.94653938,4.1,0.273076923,0.710655115,2.05,1,45554.90692,186775.1184,30731.64407,0.164538212,1147.102625,0.02518066,0.900373988,0,0,971.6666665,0.021329572,0,0,0,0,0,0,0.021329572
8,2022,Evanston,31,21,13,10,243.12,478.27,8354.011328,3434.786071,1417.954873,731.6112308,313.4879268,4.1,0.112565559,0.869583815,2.133520639,0.36,776923.0535,3185384.519,184917.6494,0.058051908,5869.276869,0.007554515,0.935190238,10065.49467,0.012955588,984.1666668,0.001266749,0,0,0,0,0,0,0.014222337
8,2022,Hartwell,31,21,13,10,243.12,478.27,5237,2448,965,379,237,4.1,0.100081699,0.917389358,2.04,1,487041,1996868.1,117176.15,0.058679965,9609.6,0.019730577,0.9957999,1085.649,0.002229071,0,0,0,0,0,0,0,0,0.002229071
8,2022,Hyde Park,31,21,13,10,243.12,478.27,13530,6580,2465,1297,355,4.1,0.013981763,0.94137498,2.039088857,0.65,1258290,5158989,44000.84,0.008528966,16751.28,0.013312734,0.96321668,0,0,35,2.78E-05,0,0,0,0,0,0,2.78E-05
8,2022,Kennedy Heights,31,21,13,10,243.12,478.27,4714,2372,795,352,69,4.1,0.1306914,0.828223603,1.98,1,438402,1797448.2,148263.7,0.082485659,6567.6,0.014980771,0.925690033,8266.134833,0.018855149,2178.333334,0.004968803,0,0,0,0,0,0,0.023823952
8,2022,Linwood,31,21,13,10,243.12,478.27,667.0448904,324.1798257,101.5896488,44.98970161,15.05703723,4.1,0.040850588,0.969597306,2.05,1,62035.17481,254344.2167,6333.699173,0.024902077,936.729126,0.015099968,1.00959935,0,0,0,0,0,0,0,0,0,0,0
8,2022,Lower Price Hill,31,21,13,10,243.12,478.27,877.7270916,288.0278884,288.0278884,91.71414343,47.75199203,4.1,0.621052632,0.517487295,2.37,1,81628.61952,334677.34,85553.16625,0.255628798,2175.671713,0.026653295,0.799769389,4845.55,0.059360921,2025,0.024807476,0,0,0,0,0,0,0.084168396
8,2022,Madisonville,31,21,13,10,243.12,478.27,10685.46577,5292.751964,1716.369809,732.0976431,342.6060606,4.1,0.099709447,0.845874785,2.041209633,1,993748.3165,4074368.098,252400.9537,0.061948491,16765.37778,0.016870849,0.924694125,8189.473917,0.008240994,0,0,0,0,0,0,0,0,0.008240994
8,2022,Millvale,31,21,13,10,243.12,478.27,2341.34548,890.4344779,1023.773651,662.1758935,74.57953749,4.1,0.602368866,0.476951667,2.62,1,217745.1296,892755.0315,256529.6833,0.287346107,11493.38472,0.052783659,0.817081434,18483.32,0.084885113,0,0,0,0,0,0,0,0,0.084885113
8,2022,Mt. Adams,31,21,13,10,243.12,478.27,1643,977,114,80,16,4.1,0,0.941869806,1.68,0.13,152799,626475.9,0,0,194.688,0.001274144,0.94314395,0,0,20,1.31E-04,0,0,0,0,0,0,1.31E-04
8,2022,Mt. Airy,31,21,13,10,243.12,478.27,8913.806968,3893.991994,2475.059451,1374.247739,386.149444,4.1,0.250267048,0.711869148,2.277665922,1,828984.048,3398834.597,466092.2318,0.137132955,27462.19606,0.033127533,0.882129636,1625.745833,0.00196113,139,1.68E-04,0,0,0,0,0,0,0.002128806
8,2022,Mt. Auburn,31,21,13,10,243.12,478.27,4705,2583,603,416,113,4.1,0.14324429,0.838284446,1.705475113,1,437565,1794016.5,176959.9,0.098638948,8252.4,0.018859827,0.95578322,8422.710417,0.01924905,2030,0.004639311,0,0,0,0,0,0,0.02388836
8,2022,Mt. Lookout,31,21,13,10,243.12,478.27,5009.64563,2186.556905,1170.804067,611.9989438,164.4673884,4.1,0.013461883,0.972702418,2.299967974,0.13,465897.0436,1910177.879,14077.96017,0.007369973,1574.673722,0.003379875,0.983452266,0,0,0,0,0,0,0,0,0,0,0
8,2022,Mt. Washington,31,21,13,10,243.12,478.27,12436.34362,5527.69696,3001.501673,1566.027132,764.2803732,4.1,0.114884969,0.901115514,2.223608197,0.45,1156579.957,4741977.823,303725.026,0.064050284,16358.75869,0.014144079,0.979309877,25036.78358,0.021647257,0,0,0,0,0,0,0,0,0.021647257
8,2022,North Avondale - Paddock Hills,31,21,13,10,243.12,478.27,4240.900625,1687.943363,666.8394719,393.2685893,104.1733843,4.1,0.179003648,0.874775752,2.117322946,1,394403.7582,1617055.408,144508.3333,0.089365109,7760.094788,0.019675509,0.98381637,0,0,280,7.10E-04,0,0,0,0,0,0,7.10E-04
8,2022,North Fairmount,31,21,13,10,243.12,478.27,1675.162291,804.6968974,427.8821002,176.4143198,75.05346062,4.1,0.273076923,0.710655115,2.05,1,155790.0931,638739.3816,105097.0359,0.164538212,3922.897375,0.02518066,0.900373988,10523.8875,0.067551712,1075,0.00690031,0,0,0,0,0,0,0.074452022
8,2022,Northside,31,21,13,10,243.12,478.27,8200,4053,1354,559,240,4.1,0.098198865,0.899673792,2.025715194,1,762600,3126660,190351.46,0.060880128,12464.4,0.016344611,0.97689853,37555.068,0.04924609,2671.666667,0.003503366,0,0,0,0,0,0,0.052749455
8,2022,Oakley,31,21,13,10,243.12,478.27,11265.53423,6513.248036,1219.630191,484.9023569,118.3939394,4.1,0.019999642,0.943024935,1.708637195,1,1047694.684,4295548.202,62300.70626,0.014503552,9411.422222,0.008982982,0.966511469,0,0,112.5,1.07E-04,0,0,0,0,0,0,1.07E-04
8,2022,Over-the-Rhine,31,21,13,10,243.12,478.27,5657,3047,795,406,143,4.1,0.208729898,0.875445421,1.708942308,0.65,526101,2157014.1,304179.72,0.141018883,5566.86,0.010581352,1.027045657,205084.8488,0.389820298,1226.666667,0.002331618,0,0,0,0,0,0,0.392151917
8,2022,Pendleton,31,21,13,10,243.12,478.27,1134,550,251,145,40,4.1,0.125454545,0.900215501,2.06,1,105462,432394.2,33000.63,0.076320705,2886,0.027365307,1.003901513,96.875,9.19E-04,0,0,0,0,0,0,0,0,9.19E-04
8,2022,Pleasant Ridge,31,21,13,10,243.12,478.27,7184.554194,3642.132893,1438.686145,853.2770971,149.8831291,4.1,0.135636621,0.887994463,1.938428014,1,668163.5401,2739470.514,236268.5354,0.086246059,15649.29953,0.023421361,0.997661883,0,0,0,0,0,0,0,0,0,0,0
8,2022,Queensgate,31,21,13,10,243.12,478.27,280.2729084,91.97211155,91.97211155,29.28585657,15.24800797,4.1,0.621052632,0.517487295,2.37,1,26065.38048,106868.06,27318.55375,0.255628798,694.7282869,0.026653295,0.799769389,9063.333333,0.347715367,7764.166667,0.297872754,0,0,0,0,0,0,0.645588121
8,2022,Riverside,31,21,13,10,243.12,478.27,2008.023952,826.0538922,418.1976048,213.6107784,33.59281437,4.1,0.19557669,0.824574948,2.420248307,1,186746.2275,765659.5329,77267.81198,0.100916672,3856.376048,0.020650356,0.946141976,0,0,0,0,0,0,0,0,0,0,0
8,2022,Roselawn,31,21,13,10,243.12,478.27,7692,3558,1970,1287,248,4.1,0.24480045,0.708884333,2.11616494,1,715356,2932959.6,416573.17,0.142031677,23946,0.033474242,0.884390252,8180.95,0.011436194,0,0,0,0,0,0,0,0,0.011436194
8,2022,Sayler Park,31,21,13,10,243.12,478.27,2902,1186,710,402,133,4.1,0.15851602,0.861450757,2.442799067,1,269886,1106532.6,89914.76,0.081258121,8346,0.030924168,0.973633046,1115.994167,0.004135058,276.6666667,0.001025124,0,0,0,0,0,0,0.005160182
8,2022,Sedamsville,31,21,13,10,243.12,478.27,556.9760479,196.9461078,158.8023952,65.38922156,21.40718563,4.1,0.322134387,0.747090832,2.69,1,51798.77246,212374.9671,30342.93802,0.142874362,1354.023952,0.026140078,0.916105273,0,0,0,0,0,0,0,0,0,0,0
8,2022,South Cumminsville,31,21,13,10,243.12,478.27,766.65452,291.5655221,335.226349,216.8241065,24.42046251,4.1,0.602368866,0.476951667,2.62,1,71298.87036,292325.3685,83998.55675,0.287346107,3763.415277,0.052783659,0.817081434,2305.041667,0.032329287,0,0,0,0,0,0,0,0,0.032329287
8,2022,South Fairmount,31,21,13,10,243.12,478.27,1926,888,474,242,77,4.1,0.30518018,0.712572081,1.98,1,179118,734383.8,129611.17,0.176489691,4976.4,0.027782802,0.916844575,1358.462083,0.007584174,0,0,0,0,0,0,0,0,0.007584174
8,2022,Spring Grove Village,31,21,13,10,243.12,478.27,2220,922,515,362,65,4.1,0.245119306,0.782147981,2.4,1,206460,846486,108089.02,0.127691444,6661.2,0.032263877,0.942103303,87.5,4.24E-04,0,0,0,0,0,0,0,0,4.24E-04
8,2022,Villages at Roll Hill,31,21,13,10,243.12,478.27,2503,864,1444,819,77,4.1,0.706018519,0.369700104,2.9,1,232779,954393.9,291744.7,0.305685839,13977.6,0.060046654,0.735432597,0,0,1198.333334,0.005147944,0,0,0,0,0,0,0.005147944
8,2022,Walnut Hills,31,21,13,10,243.12,478.27,6431,3677,860,364,186,4.1,0.342398695,0.782790116,1.751691269,0.69,598083,2452140.3,602141.93,0.245557699,5920.2,0.009898626,1.038246441,13808.48867,0.023087914,19067.83333,0.031881584,0,0,0,0,0,0,0.054969498
8,2022,West End,31,21,13,10,243.12,478.27,7764.737972,3603.064397,2293.027387,1263.564767,234,4.1,0.464949237,0.690893072,2.177132188,1,722120.6314,2960694.589,801218.0119,0.270618258,23362.01036,0.03235195,0.993863279,53844.69208,0.074564678,15119.33334,0.020937407,0,0,0,0,0,0,0.095502084
8,2022,West Price Hill,31,21,13,10,243.12,478.27,18961.63553,7517.694487,5411.251034,3232.174391,1144.64663,4.1,0.196647414,0.81024671,2.514935943,1,1763432.104,7230071.627,707043.3652,0.097792028,68278.40791,0.038719046,0.946757783,1610.341667,9.13E-04,0,0,0,0,0,0,0,0,9.13E-04
8,2022,Westwood,31,21,13,10,243.12,478.27,32780.69256,14571.34892,8579.409571,3879.037748,1322.756353,4.1,0.218389223,0.819417792,2.263472583,1,3048604.408,12499278.07,1521963.026,0.121764074,81147.98798,0.026618077,0.967799944,8944.425,0.002933941,495,1.62E-04,0,0,0,0,0,0,0.00309631
8,2022,Winton Hills,31,21,13,10,243.12,478.27,6741,2746,3304,1617,595,4.1,0.494901675,0.542016339,2.45,1,626913,2570343.3,649968.93,0.25287242,34507.2,0.055043044,0.849931803,15493.9375,0.024714653,443.3333334,7.07E-04,0,0,0,0,0,0,0.025421822
8,2023,Avondale,31,20,12,11,179.0987,345.6782,12825,5866,3070,1560,841,4.2845,0.423968633,0.688056323,2.051463803,1,1192725,5110230.263,859701.6834,0.168231496,40096.7,0.033617724,0.889905543,30136.39167,0.02526684,5716.333333,0.004792667,0,0,11156.904,0.009354129,389,3.26E-04,0.040065924
8,2023,Bond Hill,31,20,12,11,179.0987,345.6782,6723,3165,1495,1154,129,4.2845,0.165876777,0.861707486,2.105112908,1,625239,2678836.496,181481.055,0.067746223,21426.1,0.034268656,0.963722364,81318.89675,0.1300605,1319.166667,0.00210986,0,0,0,0,379,6.06E-04,0.133382696
8,2023,California,31,20,12,11,179.0987,345.6782,954.8278805,335.9772404,260.6600284,135.3627312,45.46799431,4.2845,0.026859504,0.983597254,2.83,0.13,88798.99289,380459.285,3119.463017,0.008199203,392.583505,0.004421036,0.996217493,0,0,0,0,0,0,0,0,0,0,0
8,2023,Camp Washington,31,20,12,11,179.0987,345.6782,1128,520,109,67,18,4.2845,0.309615385,0.86960362,1.61,1,104904,449461.188,55654.1902,0.12382424,1419.5,0.013531419,1.006959279,3408.370833,0.03249038,0,0,0,0,0,0,0,0,0.03249038
8,2023,Carthage,31,20,12,11,179.0987,345.6782,2962,1094,905,576,145,4.2845,0.174588665,0.808487356,2.7,1,275466,1180234.077,66024.5362,0.0559419,12040.7,0.043710295,0.90813955,4009.3255,0.014554702,0,0,0,0,0,0,0,0,0.014554702
8,2023,Clifton,31,20,12,11,179.0987,345.6782,8012,4101,1091,543,155,4.2845,0.058522312,0.895678177,1.940058466,0.4,745116,3192449.502,82962.768,0.025987183,4662.64,0.006257603,0.927922962,3501.954583,0.004699878,653.3333333,8.77E-04,0,0,0,0,0,0,0.005576699
8,2023,College Hill,31,20,12,11,179.0987,345.6782,16324,7124,3721,2033,828,4.2845,0.20620438,0.813060802,2.238321039,1,1518132,6504436.554,507801.2758,0.078069987,47778.7,0.031472033,0.922602821,14537.76358,0.009576087,1725,0.001136265,0,0,0,0,414,2.73E-04,0.011257759
8,2023,Columbia Tusculum,31,20,12,11,179.0987,345.6782,1597.922102,755.1396884,284.111962,159.086084,25.33747029,4.2845,0.048954895,0.980076407,2.11,0.13,148606.7555,636705.6439,12778.95721,0.020070432,400.3835363,0.002694249,1.002841088,0,0,0,0,0,0,0,0,0,0,0
8,2023,Corryville,31,20,12,11,179.0987,345.6782,4442,1987,267,78,1,4.2845,0.023653749,0.686047929,2.159706325,1,413106,1769952.657,16246.8754,0.009179271,1319.3,0.003193611,0.698420811,11720.50575,0.028371667,1663.333333,0.004026408,0,0,0,0,0,0,0.032398075
8,2023,CUF,31,20,12,11,179.0987,345.6782,17903,6110,478,165,120,4.2845,0.052373159,0.77211139,2.154798515,1,1664979,7133602.526,110617.024,0.015506474,4759.5,0.002858595,0.790476459,13305.67583,0.007991498,75,4.50E-05,0,0,0,0,0,0,0.008036543
8,2023,Downtown,31,20,12,11,179.0987,345.6782,5501.109548,3389.128053,229.8482605,28.20355292,0,4.2845,0.072973797,0.934914516,1.449603319,1,511603.188,2191963.859,85492.28294,0.039002597,470.9993338,9.21E-04,0.974837747,714.0825,0.001395774,0,0,0,0,0,0,29,5.67E-05,0.001509143
8,2023,East End,31,20,12,11,179.0987,345.6782,1306,681,172,111,38,4.2845,0.114537445,0.955370044,1.9,1,121458,520386.801,26962.8996,0.051813189,2488.3,0.020486917,1.02767015,4220.625,0.034749667,0,0,0,0,0,0,0,0,0.034749667
8,2023,East Price Hill,31,20,12,11,179.0987,345.6782,15955,6112,5263,2574,882,4.2845,0.296138743,0.73184202,2.599238879,1,1483815,6357405.368,625677.542,0.098417122,57715.2,0.038896493,0.869155636,28174.20833,0.018987683,2304.75,0.00155326,0,0,0,0,476,3.21E-04,0.021182532
8,2023,East Walnut Hills,31,20,12,11,179.0987,345.6782,3876.895887,2470.430591,361.3496144,200.8348329,39.33868895,4.2845,0.03423318,0.915068833,1.552788732,1,360551.3175,1544782.12,29234.2453,0.01892451,4010.897815,0.011124347,0.94511769,7097.075,0.019683952,820.1666667,0.002274757,0,0,0,0,0,0,0.02195871
8,2023,East Westwood,31,20,12,11,179.0987,345.6782,2446.440728,1082.362735,662.7084265,423.8682901,112.1505178,4.2845,0.403008497,0.730271131,2.233280064,1,227518.9877,974805.103,150785.3076,0.154682518,8951.514092,0.039344031,0.924297679,0,0,0,0,0,0,0,0,0,0,0
8,2023,English Woods,31,20,12,11,179.0987,345.6782,494.8152745,231.9093079,114.9365155,56.78949881,23.98281623,4.2845,0.24195122,0.715299412,2.1,1,46017.82053,197163.352,19396.25955,0.098376597,1348.897661,0.029312506,0.842988515,0,0,486.6666667,0.010575613,0,0,0,0,0,0,0.010575613
8,2023,Evanston,31,20,12,11,179.0987,345.6782,8421.154843,3511.949534,1469.161852,755.5963693,308.2870928,4.2845,0.090933908,0.854076328,2.101616559,0.36,783167.4004,3355480.727,110394.1639,0.032899657,6396.067375,0.008166922,0.895142907,10512.29525,0.013422795,520.8333333,6.65E-04,0,0,0,0,0,0,0.014087829
8,2023,Hartwell,31,20,12,11,179.0987,345.6782,5403,2462,852,527,174,4.2845,0.097887896,0.924583721,2.07,1,502479,2152871.276,83308.4462,0.038696436,11706.7,0.023297889,0.986578046,6322.979167,0.012583569,0,0,0,0,0,0,348,6.93E-04,0.013968702
8,2023,Hyde Park,31,20,12,11,179.0987,345.6782,13559,6539,2522,1119,401,4.2845,0.011010858,0.940017258,2.057848168,0.65,1260987,5402698.802,24888.8304,0.00460674,16499.6,0.013084671,0.957708669,0,0,0,0,0,0,0,0,0,0,0
8,2023,Kennedy Heights,31,20,12,11,179.0987,345.6782,4275,2222,492,333,67,4.2845,0.143564356,0.848252783,1.91,1,397575,1703410.088,110271.3458,0.064735642,6680,0.016801861,0.929790287,5511.84375,0.013863658,1171.666667,0.002947033,0,0,0,0,0,0,0.016810691
8,2023,Linwood,31,20,12,11,179.0987,345.6782,697.8846052,329.8035384,124.0844996,69.48006337,11.06601532,4.2845,0.048954895,0.980076407,2.11,1,64903.26829,278078.053,5581.146602,0.020070432,1345.119514,0.020724989,1.020871828,0,0,0,0,0,0,0,0,0,0,0
8,2023,Lower Price Hill,31,20,12,11,179.0987,345.6782,876.9691235,298.6394422,294.0916335,80.34462151,68.21713147,4.2845,0.631979695,0.466354618,2.32,1,81558.12849,349435.8015,65241.25143,0.186704542,2480.981275,0.030419792,0.683478952,5588.316667,0.068519432,1319.166667,0.016174558,0,0,0,0,0,0,0.08469399
8,2023,Madisonville,31,20,12,11,179.0987,345.6782,10561.56341,5445.440516,1620.369809,794.7861953,232.8462402,4.2845,0.096409902,0.87532009,1.957708987,1,982225.3973,4208344.715,181479.1152,0.043123634,17161.46167,0.01747202,0.935915744,16702.90142,0.017005161,919.9999999,9.37E-04,0,0,0,0,323,3.29E-04,0.0185995
